year,name,position,cap_hit
2015,justinflorek,LW,600000
2015,drewmacintyre,G,600000
2015,philiplane,RW,600000
2015,joeycrabb,RW,600000
2015,joehicketts,LD,600000
2015,chrissummers,LD,600000
2015,scottclemmensen,G,600000
2015,johnmccarthy,LW,600000
2015,axelblomqvist,LW,600000
2015,oliverlauridsen,D,600000
2015,dustinjeffrey,C,600000
2015,tommycross,LD,600000
2015,bennferriero,RW,600000
2015,stevebernier,RW,600000
2015,gregnemisz,RW,600000
2015,chrismueller,C,600000
2015,tommccollum,G,600000
2015,brettsutter,"LW, C",600000
2015,jordanschroeder,"C, RW",600000
2015,bobbysanguinetti,RD,600000
2015,willweber,D,600000
2015,tyemcginn,LW,600000
2015,kevinporter,C,600000
2015,coryconacher,LW,600000
2015,michealhaley,C,600000
2015,davidwarsofsky,LD,600000
2015,darrenkramer,C,600000
2015,bobbybutler,RW,600000
2015,mikeblunden,RW,600000
2015,curtismcelhinney,G,600000
2015,gregzanon,D,600000
2015,markarcobello,"C, RW",600000
2015,julienbrouillette,D,600000
2015,ryanhamilton,LW,600000
2015,cedrickdesjardins,G,600000
2015,alexbiega,RD,600000
2015,ryancraig,C,600000
2015,davidshields,RD,600000
2015,johnkurtz,LW,600000
2015,tomasvincour,C,600000
2015,joeymacdonald,G,600000
2015,benchiarot,LD/RD,600000
2015,joelrechlicz,RW,600000
2015,chrisbourque,LW,600000
2015,chrisbreen,LD,600000
2015,philipmcrae,C,600000
2015,justinshugg,RW,600000
2015,jordancaron,RW,600000
2015,bobbyrobins,RW,600000
2015,adamcracknell,RW,600000
2015,darrenarchibald,"LW, RW",600000
2015,kellanlain,LW,600000
2015,troybodie,RW,600000
2015,cartercamper,C,600000
2015,niklassvedberg,G,600000
2015,paulbyron,"LW, RW, C",600000
2015,caloreilly,C,600000
2015,joniortio,G,600000
2015,zachboychuk,"LW, RW",600000
2015,robertbortuzzo,RD,600000
2015,stubickel,"D, RW",600000
2015,joecannata,G,600000
2015,matthunwick,LD,600000
2015,craigcunningham,"LW, C",600000
2015,alexandrebolduc,C,600000
2015,kylecumiskey,LD,600000
2015,peterandersson,D,600000
2015,blairjones,C,600000
2015,andymiele,C,600000
2015,robflick,C,599166
2015,tomkuhnhackl,RW,598333
2015,trevorcheek,LW,598333
2015,franstuohimaa,G,597500
2015,guillaumegelinas,LD,596666
2015,alanquine,C,595000
2015,stanislavgaliev,RW,595000
2015,cartersandlak,LW,595000
2015,sethhelgeson,LD,595000
2015,petrmrazek,G,595000
2015,ivantelegin,LW,595000
2015,jeansebastiendea,C,593333
2015,connorbrickley,"C, LW, RW",592500
2015,codybeach,RW,591667
2015,frankcorrado,RD,591667
2015,sergeytolchinsky,LW,591667
2015,colinjacobs,C,591666
2015,gabrielbeaupre,LD,591666
2015,davidbroll,LW,590833
2015,markuslauridsen,D,590000
2015,andrewagozzino,"C, LW",590000
2015,scottharrington,LD,589167
2015,jeremieblain,D,588333
2015,nathanlieuwen,G,588333
2015,stephaneveilleux,LW,587500
2015,yannigourde,"C, LW, RW",587500
2015,philipvarone,C,586667
2015,alexfriesen,C,586667
2015,samuelhenley,C,586666
2015,michaelhouser,G,585000
2015,derekmathers,RW,585000
2015,evanmceneny,LD,585000
2015,johnalbert,C,585000
2015,michaelkantor,RW,583333
2015,stefanfournier,RW,583333
2015,maximelagace,G,581667
2015,shaynetaker,D,580000
2015,joshuamcfadden,D,580000
2015,kurtismacdermid,LD/RD,578333
2015,philippgrubauer,G,578333
2015,louisdomingue,G,578333
2015,andreymakarov,G,578333
2015,brodysutter,C,576667
2015,bryanlerg,C,575000
2015,jamiedevane,LW,575000
2015,reidmcneill,LD,575000
2015,ryanwhite,C,575000
2015,drewleblanc,C,575000
2015,tylerrandell,RW,575000
2015,johncurry,G,575000
2015,patrickmaroon,"LW, RW",575000
2015,michaelhutchinson,G,575000
2015,draysonbowman,LW,575000
2015,jasonakeson,RW,575000
2015,markborowiecki,LD,575000
2015,rasmusrissanen,LD,575000
2015,nicktarnasky,LW,575000
2015,camjanssen,RW,575000
2015,zackstortini,RW,575000
2015,rileynash,"C, RW",575000
2015,aaronvolpatti,LW,575000
2015,spencerabbott,LW,575000
2015,taylorfedun,RD,575000
2015,blakeparlett,D,575000
2015,chrisvandevelde,"C, LW",575000
2015,michaellatta,C,575000
2015,willoneill,LD,575000
2015,romanwill,G,572500
2015,louismarcaubry,C,571667
2015,scottdarling,G,570000
2015,joewhitney,LW,567500
2015,alexroach,LD,566667
2015,tayloraronson,RD,566667
2015,turnerelson,LW,565000
2015,ryanbourque,C,562500
2015,jussirynnas,G,562500
2015,timsestito,LW,562500
2015,dankelly,LD,562500
2015,jeanfrancoisberube,G,562500
2015,gabrieldumont,C,562500
2015,dustintokarski,G,562500
2015,brandonburlon,LD,562500
2015,brandonmashinter,LW,562500
2015,anthonypeluso,RW,562500
2015,kevinmarshall,D,562500
2015,gregpateryn,RD,562500
2015,mikesislo,RW,562500
2015,brianoneill,C,562500
2015,camtalbot,G,562500
2015,andrewcrescenzi,C,561111
2015,beauschmitz,D,558333
2015,danmilan,D,556667
2015,michaelsgarbossa,C,556667
2015,jpanderson,G,555000
2015,mitchcallahan,RW,555000
2015,darcyzajac,C,552500
2015,curtgogol,LW,551667
2015,coltonjobke,D,551667
2015,jasonclark,C,551666
2015,brandonkozun,RW,550000
2015,justinhodgman,C,550000
2015,andyandreoff,"LW, C",550000
2015,andrewbodnarchuk,LD,550000
2015,caseywellman,C,550000
2015,fredericstdenis,D,550000
2015,philipsamuelsson,LD,550000
2015,michaljordan,LD,550000
2015,taylorchorney,RD,550000
2015,davidvandergulik,LW,550000
2015,edwardpasquale,G,550000
2015,travisoleksuk,C,550000
2015,bobbyfarnham,RW,550000
2015,mikemckenna,G,550000
2015,codyalmond,"C, LW",550000
2015,pierrecedriclabrie,LW,550000
2015,jeremywelsh,C,550000
2015,codybass,C,550000
2015,timkennedy,LW,550000
2015,jeanphilippecote,D,550000
2015,jordintootoo,RW,550000
2015,igorbobkov,G,550000
2015,dylanreese,RD,550000
2015,allenyork,G,550000
2015,jamiemcbain,RD,550000
2015,ryanstanton,LD,550000
2015,jonlandry,D,550000
2015,jesseblacker,D,550000
2015,matthewcorrente,D,550000
2015,nickdrazenovic,C,550000
2015,patrickmcneill,D,550000
2015,andrejnestrasil,"C, RW, LW",550000
2015,garrettmitchell,RW,550000
2015,mikemoore,LD,550000
2015,zachsill,C,550000
2015,kevinhenderson,LW,550000
2015,chrisconner,RW,550000
2015,joepiskula,LD,550000
2015,danielcarcillo,LW,550000
2015,antoinelaganiere,LW,550000
2015,markvanguilder,C,550000
2015,bradhunt,LD,550000
2015,jaredstaal,RW,550000
2015,scotttimmins,C,550000
2015,pierrelucletourneauleblond,RW,550000
2015,tomaskundratek,C,550000
2015,matclark,RD,550000
2015,markfraser,D,550000
2015,drewbagnall,D,550000
2015,michaelleighton,G,550000
2015,aarondell,G,550000
2015,martinjones,G,550000
2015,brettolson,C,550000
2015,vincentloverde,RD,550000
2015,corbinmcpherson,D,550000
2015,brentregner,RD,550000
2015,louisleblanc,C,550000
2015,andrewgordon,RW,550000
2015,trevorsmith,C,550000
2015,andrewebbett,C,550000
2015,jeremysmith,G,550000
2015,erichartzell,G,550000
2015,taylorbeck,LW,550000
2015,stevenkampfer,RD,550000
2015,krisnewbury,C,550000
2015,marklouis,RW,550000
2015,scottgomez,C,550000
2015,landonferraro,"C, RW",550000
2015,patrickcannone,C,550000
2015,travismorin,C,550000
2015,mattellis,LW,550000
2015,bradthiessen,G,550000
2015,andrewcampbell,LD,550000
2015,steveoleksy,RD,541667
2015,brandonanderson,G,541667
2014,alexovechkin,"LW, RW",9538462
2014,sidneycrosby,C,8700000
2014,evgenimalkin,C,8700000
2014,coreyperry,RW,8625000
2014,ryangetzlaf,C,8250000
2014,ericstaal,C,8250000
2014,sheaweber,RD,7857143
2014,ricknash,"LW, RW",7800000
2014,zachparise,LW,7538462
2014,ryansuter,LD,7538462
2014,danyheatley,LW,7500000
2014,mariangaborik,RW,7500000
2014,stevenstamkos,"RW, C, LW",7500000
2014,briancampbell,LD,7142875
2014,thomasvanek,"LW, RW",7142857
2014,joethornton,"C, LW",7000000
2014,jasonspezza,"C, RW",7000000
2014,pekkarinne,G,7000000
2014,alexandersemin,"RW, LW",7000000
2014,drewdoughty,RD,7000000
2014,tuukkarask,G,7000000
2014,zdenochara,LD,6916667
2014,patrickmarleau,"LW, C",6900000
2014,henriklundqvist,G,6875000
2014,anzekopitar,C,6800000
2014,mikkokoivu,C,6750000
2014,paveldatsyuk,"C, LW",6700000
2014,nicklasbackstrom,C,6700000
2014,jaybouwmeester,LD,6680000
2014,ilyakovalchuk,"LW, RW",6666666
2014,bradrichards,"C, LW",6666666
2014,danboyle,LD,6666666
2014,paulstastny,"LW, C",6600000
2014,erikkarlsson,RD,6500000
2014,careyprice,G,6500000
2014,alexpietrangelo,RD,6500000
2014,dionphaneuf,LD,6500000
2014,patrickkane,RW,6300000
2014,jonathantoews,C,6300000
2014,camward,G,6300000
2014,ryanmiller,G,6250000
2014,henriksedin,C,6100000
2014,danielsedin,LW,6100000
2014,henrikzetterberg,C,6083333
2014,mikegreen,RD,6083333
2014,mikecammalleri,"LW, C",6000000
2014,jordanstaal,"C, LW",6000000
2014,taylorhall,LW,6000000
2014,kimmotimonen,D,6000000
2014,jordaneberle,RW,6000000
2014,milanlucic,LW,6000000
2014,patricksharp,"LW, C",5900000
2014,karilehtonen,G,5900000
2014,miikkakiprusoff,G,5833333
2014,jonathanquick,G,5800000
2014,brentseabrook,RD,5800000
2014,brentburns,RD,5760000
2014,traviszajac,C,5750000
2014,mikerichards,C,5750000
2014,tylerseguin,"C, RW",5750000
2014,tobyenstrom,LD,5750000
2014,andreimarkov,LD,5750000
2014,jeffskinner,"LW, RW",5725000
2014,mikesmith,G,5666667
2014,sergeibobrovsky,G,5625000
2014,martinstlouis,RW,5625000
2014,blakewheeler,"RW, C",5600000
2014,duncankeith,LD,5538462
2014,shawnhorcoff,C,5500000
2014,jameswisniewski,RD,5500000
2014,tylermyers,RD,5500000
2014,matthewcarle,LD,5500000
2014,mikeribeiro,C,5500000
2014,johntavares,C,5500000
2014,patrikelias,"C, LW",5500000
2014,oliverekmanlarsson,LD,5500000
2014,philkessel,RW,5400000
2014,robertoluongo,G,5333333
2014,jasonpominville,RW,5300000
2014,shanedoan,"RW, LW",5300000
2014,nathanhorton,RW,5300000
2014,jimmyhoward,G,5291666
2014,marianhossa,RW,5275000
2014,jeffcarter,"C, RW",5272727
2014,markstreit,RD,5250000
2014,keithyandle,LD,5250000
2014,davidkrejci,C,5250000
2014,joffreylupul,"LW, RW",5250000
2014,evanderkane,"LW, RW",5250000
2014,denniswideman,RD,5250000
2014,jamiebenn,"LW, C",5250000
2014,davidclarkson,RW,5250000
2014,dustinbyfuglien,RD,5200000
2014,zachbogosian,RD,5142857
2014,bobbyryan,"RW, LW",5100000
2014,alexanderedler,LD,5000000
2014,ryanoreilly,C,5000000
2014,sergeigonchar,LD,5000000
2014,paulmartin,LD,5000000
2014,valtterifilppula,"C, LW",5000000
2014,ryankesler,"C, RW",5000000
2014,patricebergeron,C,5000000
2014,briangionta,RW,5000000
2014,jamesneal,"RW, LW",5000000
2014,marcandrefleury,G,5000000
2014,tomasplekanec,C,5000000
2014,aleshemsky,RW,5000000
2014,chrispronger,D,4935714
2014,stephenweiss,C,4900000
2014,ryaneclowe,"LW, RW",4850000
2014,samgagner,"C, RW",4800000
2014,lubomirvisnovsky,RD,4750000
2014,scotthartnell,LW,4750000
2014,niklaskronwall,LD,4750000
2014,tuomoruutu,"LW, RW",4750000
2014,ryanmcdonagh,LD,4700000
2014,bryanlittle,"C, RW",4700000
2014,alexgoligoski,LD/RD,4600000
2014,kevinbieksa,RD,4600000
2014,jasongarrison,LD,4600000
2014,rjumberger,C,4600000
2014,erikcole,LW,4500000
2014,maxpacioretty,LW,4500000
2014,davidbackes,"C, RW",4500000
2014,martinbrodeur,G,4500000
2014,vincentlecavalier,"C, LW",4500000
2014,davidlegwand,"C, LW",4500000
2014,villeleino,LW,4500000
2014,ryanmalone,LW,4500000
2014,alexandreburrows,"RW, LW",4500000
2014,braydoncoburn,LD,4500000
2014,danhamhuis,LD,4500000
2014,raywhitney,LW,4500000
2014,bradmarchand,LW,4500000
2014,teddypurcell,"RW, LW",4500000
2014,jonashiller,G,4500000
2014,fedortyutin,LD,4500000
2014,tomasfleischmann,LW,4500000
2014,ollijokinen,C,4500000
2014,martinerat,RW,4500000
2014,jonipitkanen,LD,4500000
2014,brookslaich,"C, LW",4500000
2014,krisversteeg,"LW, RW",4400000
2014,andrewladd,LW,4400000
2014,jackjohnson,LD,4357143
2014,milanmichalek,"LW, RW",4333333
2014,ryancallahan,RW,4275000
2014,jamesvanriemsdyk,LW,4250000
2014,louieriksson,"LW, RW",4250000
2014,jakubvoracek,"RW, LW",4250000
2014,kevinshattenkirk,RD,4250000
2014,marcedouardvlasic,LD/RD,4250000
2014,martinhavlat,LW,4250000
2014,davidbooth,LW,4250000
2014,patrichornqvist,RW,4250000
2014,antonvolchenkov,D,4250000
2014,codyhodgson,"C, RW",4250000
2014,mikefisher,C,4200000
2014,tylerbozak,"C, RW",4200000
2014,brandondubinsky,"C, LW",4200000
2014,tjoshie,"RW, C",4175000
2014,slavavoynov,RD,4166666
2014,chrisstewart,"RW, LW",4150000
2014,edjovanovski,LD,4125000
2014,marcsavard,C,4021428
2014,markgiordano,LD,4020000
2014,jirihudler,"LW, RW",4000000
2014,adamhenrique,C,4000000
2014,pierrealexandreparenteau,RW,4000000
2014,coryschneider,G,4000000
2014,victorhedman,LD,4000000
2014,drewstafford,"RW, LW",4000000
2014,joepavelski,"RW, C",4000000
2014,bryanbickell,LW,4000000
2014,christianehrhoff,LD,4000000
2014,danielbriere,C,4000000
2014,davidjones,RW,4000000
2014,camfowler,LD,4000000
2014,derekroy,C,4000000
2014,timgleason,D,4000000
2014,zbynekmichalek,RD,4000000
2014,andrejmeszaros,RD,4000000
2014,romanjosi,LD,4000000
2014,waynesimmonds,"RW, LW",3975000
2014,marcstaal,LD,3975000
2014,johncarlson,RD,3966667
2014,johanfranzen,"RW, LW",3954545
2014,joshgorges,LD,3900000
2014,ondrejpavelec,G,3900000
2014,ericbrewer,D,3875000
2014,johnmichaelliles,LD,3875000
2014,travishamonic,RD,3857143
2014,justinwilliams,RW,3825000
2014,davidperron,"LW, RW",3812500
2014,anttiniemi,G,3800000
2014,kylequincey,RD,3775000
2014,brooksorpik,LD,3750000
2014,samisalo,D,3750000
2014,antoinevermette,"C, LW",3750000
2014,erikjohnson,RD,3750000
2014,claudegiroux,"LW, C, RW",3750000
2014,pascaldupuis,"RW, LW",3750000
2014,jaroslavhalak,G,3750000
2014,chriskunitz,"RW, LW",3725000
2014,troybrouwer,"LW, RW",3666667
2014,sheldonsouray,D,3666667
2014,mattiasohlund,LD,3607142
2014,bradstuart,RD,3600000
2014,lukeschenn,RD,3600000
2014,ladislavsmid,LD,3500000
2014,mattcullen,"C, LW",3500000
2014,nicklasgrossmann,LD,3500000
2014,danielalfredsson,RW,3500000
2014,mattstajan,C,3500000
2014,daviddesharnais,C,3500000
2014,michaelryder,RW,3500000
2014,kyleturris,C,3500000
2014,nickschultz,LD,3500000
2014,williemitchell,LD,3500000
2014,francoisbeauchemin,LD,3500000
2014,niklashjalmarsson,LD/RD,3500000
2014,devandubnyk,G,3500000
2014,scottieupshall,LW,3500000
2014,bryanallen,D,3500000
2014,mattduchene,"C, LW",3500000
2014,alextanguay,"LW, RW",3500000
2014,krisletang,RD,3500000
2014,niklasbackstrom,G,3416666
2014,davebolland,C,3375000
2014,johnnyoduya,LD,3375000
2014,robscuderi,LD,3375000
2014,johnnyboychuk,RD,3366667
2014,alexandersteen,"LW, RW, C",3362500
2014,renebourque,LW,3333333
2014,dangirardi,RD,3325000
2014,stephanerobidas,RD,3300000
2014,trevordaley,RD,3300000
2014,joshbailey,"RW, LW",3300000
2014,artemanisimov,"C, LW",3283333
2014,jarretstoll,C,3250000
2014,andrewference,RD,3250000
2014,clarkemacarthur,LW,3250000
2014,patrikberglund,"C, LW",3250000
2014,paulgaustad,"C, LW",3250000
2014,dennisseidenberg,RD,3250000
2014,richpeverley,C,3250000
2014,janhejda,D,3250000
2014,jonathanericsson,LD,3250000
2014,derickbrassard,"LW, C",3200000
2014,craiganderson,G,3187500
2014,dustinbrown,"RW, LW",3175000
2014,brycesalvador,D,3166667
2014,barretjackman,LD,3166667
2014,carlgunnarsson,LD,3150000
2014,mattmoulson,LW,3133333
2014,martinhanzal,C,3100000
2014,dainiuszubrus,LW,3100000
2014,jaredcowen,LD,3100000
2014,chrisphillips,LD,3083333
2014,nickfoligno,"LW, C, RW",3083333
2014,derekstepan,C,3075000
2014,devinsetoguchi,RW,3000000
2014,radimvrbata,RW,3000000
2014,viktorstalberg,"LW, RW",3000000
2014,marcmethot,LD,3000000
2014,chriskelly,"C, LW",3000000
2014,mikaelsamuelsson,RW,3000000
2014,sergeikostitsyn,"RW, LW",3000000
2014,joelward,RW,3000000
2014,tomaskopecky,RW,3000000
2014,marekzidlicky,RD,3000000
2014,boydgordon,C,3000000
2014,robynregehr,D,3000000
2014,andygreene,LD/RD,3000000
2014,mikhailgrabovski,"C, RW",3000000
2014,jussijokinen,"LW, RW",3000000
2014,michaelgrabner,"LW, RW",3000000
2014,rostislavklesla,D,2975000
2014,mattgreene,RD,2950000
2014,steveott,"C, LW",2950000
2014,nazemkadri,C,2900000
2014,jonathanbernier,G,2900000
2014,kevinklein,RD,2900000
2014,viktorfasth,G,2900000
2014,logancouture,"C, LW",2875000
2014,kylebrodziak,C,2833333
2014,semyonvarlamov,G,2833333
2014,tylerennis,"C, LW, RW",2812500
2014,nikolaikulemin,"LW, RW",2800000
2014,karlalzner,LD,2800000
2014,kyleokposo,RW,2800000
2014,pksubban,RD,2763889
2014,fransnielsen,"C, LW",2750000
2014,calclutterbuck,RW,2750000
2014,karriramo,G,2750000
2014,seanbergenheim,LW,2750000
2014,romanpolak,RD,2750000
2014,derekmorris,D,2750000
2014,andrejsekera,LD/RD,2750000
2014,nickleddy,LD,2700000
2014,coreycrawford,G,2666667
2014,jaredspurgeon,RD,2666667
2014,stevedownie,"RW, LW",2650000
2014,michaeldelzotto,LD,2550000
2014,curtisglencross,LW,2550000
2014,mikkelboedker,"LW, RW",2550000
2014,laurikorpikoski,"LW, RW",2500000
2014,chrishiggins,LW,2500000
2014,mattcooke,LW,2500000
2014,dmitrykulikov,LD,2500000
2014,brandonprust,"LW, C",2500000
2014,ericnystrom,"LW, RW",2500000
2014,leestempniak,RW,2500000
2014,timthomas,G,2500000
2014,michalneuvirth,G,2400000
2014,jakubkindl,LD,2400000
2014,andrewcogliano,LW,2390000
2014,tylerkennedy,C,2350000
2014,michaelfrolik,"LW, RW",2333333
2014,benbishop,G,2300000
2014,mattniskanen,RD,2300000
2014,ryansmyth,LW,2250000
2014,jordanleopold,D,2250000
2014,gregzanon,D,2250000
2014,ryanwilson,LD,2250000
2014,carlhagelin,LW,2250000
2014,michalrozsival,RD,2200000
2014,lucasbisa,LD,2175000
2014,nikitanikitin,LD,2150000
2014,tjbrodie,RD,2125000
2014,darrenhelm,"C, LW, RW",2125000
2014,davidmoss,RW,2100000
2014,toddbertuzzi,RW,2075000
2014,grantclitsome,LD,2066667
2014,brandonsutter,"RW, C",2066667
2014,raffitorres,LW,2000000
2014,jaromirjagr,RW,2000000
2014,shaneobrien,LD,2000000
2014,marcusjohansson,"C, LW, RW",2000000
2014,tomasvokoun,G,2000000
2014,patrickwiercioch,LD,2000000
2014,codyfranson,RD,2000000
2014,ilyabryzgalov,G,2000000
2014,pierremarcbouchard,RW,2000000
2014,alexeiemelin,LD,2000000
2014,ronhainsey,RD,2000000
2014,teemuselanne,RW,2000000
2014,colinwilson,"C, LW",2000000
2014,craigsmith,"RW, C",2000000
2014,dustinpenner,RW,2000000
2014,johnerskine,D,1962500
2014,joshharding,G,1900000
2014,jordintootoo,RW,1900000
2014,chrisneil,RW,1900000
2014,torreymitchell,"C, RW",1900000
2014,zacksmith,"LW, C",1887500
2014,matthendricks,"RW, C, LW",1850000
2014,adamburish,RW,1850000
2014,bradenholtby,G,1850000
2014,travismoen,"LW, RW",1850000
2014,vernonfiddler,"C, LW",1800000
2014,justinabdelkader,"LW, RW",1800000
2014,jamesreimer,G,1800000
2014,jamiemcbain,RD,1800000
2014,brianelliott,G,1800000
2014,jaromeiginla,RW,1800000
2014,anderslindback,G,1800000
2014,danielwinnik,C,1800000
2014,maximetalbot,"C, LW",1800000
2014,jeffpetry,RD,1750000
2014,jamiemcginn,"LW, RW",1750000
2014,danielcleary,RW,1750000
2014,jasonchimera,"LW, RW",1750000
2014,shawnmatthias,"C, LW",1750000
2014,chrisbutler,RD,1700000
2014,antonstralman,RD,1700000
2014,nikolaikhabibulin,G,1700000
2014,markstuart,LD,1700000
2014,brianboyle,"LW, C",1700000
2014,marcelgoc,C,1700000
2014,mikeweber,LD,1666667
2014,rayemery,G,1650000
2014,derekdorsett,RW,1633333
2014,derekboogaard,LW,1625000
2014,gregorycampbell,"C, LW",1600000
2014,matthunwick,LD,1600000
2014,natethompson,C,1600000
2014,jimslater,C,1600000
2014,jiritlusty,C,1600000
2014,codykunyk,RW,1584063
2014,adammcquaid,RD,1566667
2014,denisgrebeshkov,D,1500000
2014,jayharrison,LD,1500000
2014,brendenmorrow,LW,1500000
2014,douglasmurray,D,1500000
2014,jaymcclement,C,1500000
2014,ryanjones,LW,1500000
2014,ericfehr,"C, RW",1500000
2014,krisrussell,LD/RD,1500000
2014,keithballard,D,1500000
2014,jonasgustavsson,G,1500000
2014,christophertanev,RD,1500000
2014,stevemason,G,1500000
2014,nickspaling,"C, LW",1500000
2014,francisbouillon,LD,1500000
2014,aaronrome,D,1500000
2014,mattcarkner,D,1500000
2014,jeansebastiengiguere,G,1500000
2014,jasondemers,RD,1500000
2014,mikaelbacklund,C,1500000
2014,kylepalmieri,"RW, LW",1466667
2014,peterbudaj,G,1400000
2014,drewmiller,"LW, RW",1350000
2014,mattbeleskey,LW,1350000
2014,jannikhansen,RW,1350000
2014,mikerupp,C,1333333
2014,trevorlewis,RW,1325000
2014,danielpaille,LW,1300000
2014,vladimirsobotka,"LW, C",1300000
2014,benoitpouliot,LW,1300000
2014,markfayne,RD,1300000
2014,martinbiron,G,1300000
2014,marcuskruger,C,1287500
2014,markfraser,D,1275000
2014,brendansmith,"LD/RD, LW",1262500
2014,jhonasenroth,G,1250000
2014,justinbraun,RD,1250000
2014,erikcondra,RW,1250000
2014,patrickkaleta,RW,1250000
2014,tjgaliardi,LW,1250000
2014,markletestu,"C, RW",1250000
2014,raphaeldiaz,RD,1225000
2014,jacobmarkstrom,G,1200000
2014,scottclemmensen,G,1200000
2014,codymccormick,"C, RW, LW",1200000
2014,patrickeaves,"RW, LW",1200000
2014,magnuspaajarvi,"LW, RW",1200000
2014,davidschlemko,LD,1187500
2014,larseller,C,1150000
2014,matszuccarello,"RW, LW",1150000
2014,brianlee,D,1150000
2014,codymcleod,"LW, RW",1150000
2014,camatkinson,"RW, LW",1150000
2014,bradrichardson,C,1150000
2014,bjcrombeen,RW,1150000
2014,michaelstone,RD,1150000
2014,johnmitchell,C,1100000
2014,mikeweaver,D,1100000
2014,benlovejoy,RD,1100000
2014,shawnthornton,"LW, RW",1100000
2014,beneager,LW,1100000
2014,alecmartinez,LD,1100000
2014,maximlapierre,C,1100000
2014,tannerglass,LW,1100000
2014,kyleclifford,LW,1075000
2014,darrollpowe,C,1066667
2014,jaredboll,RW,1050000
2014,mathieuperreault,"LW, C",1050000
2014,claytonstoner,LD,1050000
2014,marcoscandella,LD,1025000
2014,philiplarsen,D,1025000
2014,carlsoderberg,"C, LW",1008333
2014,mattirwin,LD/RD,1000000
2014,scotthannan,D,1000000
2014,jakemuzzin,LD,1000000
2014,mattmartin,"LW, RW",1000000
2014,dominicmoore,"C, LW",1000000
2014,patrickbordeleau,"LW, RW",1000000
2014,derekmackenzie,"C, LW",1000000
2014,jasonlabarbera,G,1000000
2014,rostislavolesz,LW,1000000
2014,michalhandzus,C,1000000
2014,paulranger,LD,1000000
2014,bradboyes,"RW, C",1000000
2014,blakecomeau,"LW, RW",1000000
2014,masonraymond,LW,1000000
2014,radkogudas,RD,991667
2014,mattcalvert,"LW, RW",987500
2014,keithaulie,D,975000
2014,justinfalk,LD,975000
2014,jessejoensuu,LW,950000
2014,gustavnyquist,"RW, LW",950000
2014,georgeparros,RW,937500
2014,curtislazar,"C, RW",925000
2014,tylergaudet,C,925000
2014,nickshore,C,925000
2014,bohorvat,C,925000
2014,teuvoteravainen,"RW, LW",925000
2014,darnellnurse,LD,925000
2014,jonathandrouin,LW,925000
2014,mikhailgrigorenko,"C, LW",925000
2014,ryanhaggerty,RW,925000
2014,chadbillins,D,925000
2014,huntershinkaruk,C,925000
2014,patricksieloff,LD,925000
2014,maxdomi,"C, LW",925000
2014,justinschultz,RD,925000
2014,eliaslindholm,"C, RW",925000
2014,sethjones,RD,925000
2014,scottmayfield,RD,925000
2014,buddyrobinson,RW,925000
2014,kerbyrychel,LW,925000
2014,ryanhartman,"C, RW",925000
2014,nateschmidt,LD/RD,925000
2014,joshjooris,C,925000
2014,petrstraka,RW,925000
2014,rasmusristolainen,RD,925000
2014,johnnygaudreau,LW,925000
2014,chadruhwedel,RD,925000
2014,michaelzalewski,"LW, C",925000
2014,vladislavnamestnikov,"RW, LW, C",925000
2014,jaysonmegna,RW,925000
2014,michaelmccarron,"RW, C",925000
2014,joshuamorrissey,LD,925000
2014,aleksanderbarkov,C,925000
2014,dougiehamilton,RD,925000
2014,ryannugenthopkins,"LW, C",925000
2014,henriksamuelsson,C,925000
2014,tomashertl,"C, RW",925000
2014,nikitazadorov,LD/RD,925000
2014,adamlarsson,RD,925000
2014,andreburakovsky,"LW, RW",925000
2014,coltonorr,RW,925000
2014,timschaller,LW,925000
2014,gabriellandeskog,"LW, C",925000
2014,slaterkoekkoek,LD/RD,925000
2014,ryanpulock,RD,925000
2014,alexgalchenyuk,"LW, C, RW",925000
2014,seanmonahan,C,925000
2014,matttennyson,RD,925000
2014,kevinczuczman,LD,925000
2014,christianfolin,RD,925000
2014,anttiraanta,G,925000
2014,joacimeriksson,G,925000
2014,tylerwotherspoon,LD,925000
2014,morganklimchuk,LW,925000
2014,nathanmackinnon,"C, RW",925000
2014,conorallen,LD,925000
2014,samuelmorin,"LD, LW",925000
2014,sebastiancollberg,RW,925000
2014,ludwigkarlsson,RW,925000
2014,nathanbeaulieu,LD/RD,925000
2014,joeymacdonald,G,925000
2014,mattcarey,LW,925000
2014,jakemccabe,LD,925000
2014,coleschneider,"LW, RW",925000
2014,emilepoirier,LW,925000
2014,anthonymantha,"RW, LW",925000
2014,frederikandersen,G,925000
2014,sheatheodore,LD/RD,925000
2014,seancouturier,C,925000
2014,jonasbrodin,LD,925000
2014,mircomueller,LD,925000
2014,frederikandersen,G,925000
2014,jonathanmarchessault,"LW, RW",925000
2014,valerinichushkin,"LW, RW",925000
2014,frederikgauthier,C,925000
2014,andrejsustr,RD,925000
2014,dannydekeyser,LD,925000
2014,nailyakupov,"RW, LW",925000
2014,toreykrug,LD,916667
2014,brycevanbrabant,LW,912500
2014,mitchellmoroz,LW,905833
2014,jujharkhaira,"C, LW",905833
2014,chrisbigras,RD,905000
2014,corbanknight,C,900000
2014,joeyhishon,C,900000
2014,mattiasekholm,LD,900000
2014,danellis,G,900000
2014,vladimirtarasenko,RW,900000
2014,charliecoyle,"C, RW",900000
2014,patrickdwyer,RW,900000
2014,beaubennett,"RW, LW",900000
