team,year,R1,R2,R3,R4,WC,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,salary cap,Q1,Q2,Q3,Q4
MTL,2012,0,0,0,0,0,0.1144190202177294,0.09331259720062209,0.08942457231726283,0.07776049766718507,0.07776049766718507,0.06998444790046657,0.0660964230171073,0.05961637636080871,0.0518403265940902,0.05054432348367029,0.042768273716951785,0.038880248833592534,0.034992223950233284,0.027216174183514776,0.025272161741835147,0.02332814930015552,0.017884914463452566,0.01530637636080871,0.013996889580093312,0.013608087091757388,64300000,0.45267718506998444,0.29808189735614304,0.1691290824261275,0.08412441679626749
MTL,2013,1,0,0,0,0,0.10108864696734059,0.08942457231726283,0.07776049766718507,0.07776049766718507,0.06998444790046657,0.0660964230171073,0.060653188180404355,0.05443234836702955,0.0518403265940902,0.048357309486780714,0.038880248833592534,0.03110419906687403,0.028771384136858476,0.025272161741835147,0.02332814930015552,0.019051321928460343,0.017884914463452566,0.017884914463452566,0.015552099533437015,0.014385692068429238,64300000,0.4160186625194401,0.28137959564541215,0.14735614307931572,0.08475894245723173
MTL,2014,1,1,1,0,0,0.1110864230171073,0.10108864696734059,0.08942457231726283,0.07776049766718507,0.07776049766718507,0.06998444790046657,0.06220839813374806,0.060653188180404355,0.05443234836702955,0.0518403265940902,0.042984276827371694,0.038880248833592534,0.03110419906687403,0.028771384136858476,0.02332814930015552,0.02332814930015552,0.02177293934681182,0.019051321928460343,0.017884914463452566,0.017107309486780714,64300000,0.4571206376360809,0.29911870917573874,0.16506825816485227,0.09914463452566097
MTL,2015,1,1,0,0,0,0.13043478260869565,0.09420289855072464,0.08333333333333333,0.07246376811594203,0.07246376811594203,0.06521739130434782,0.059420289855072465,0.057971014492753624,0.050724637681159424,0.050724637681159424,0.050724637681159424,0.04830917391304348,0.04456521739130435,0.04057971014492753,0.036231884057971016,0.02753623188405797,0.02681159420289855,0.025362318840579712,0.014855072463768116,0.013405797101449275,69000000,0.45289855072463764,0.28405797101449276,0.2204106231884058,0.10797101449275362
MTL,2016,0,0,0,0,0,0.12605042016806722,0.09103641456582633,0.08053221288515407,0.07703081232492998,0.0700280112044818,0.06302521008403361,0.05742296918767507,0.052521008403361345,0.049019607843137254,0.049019607843137254,0.0392156862745098,0.0392156862745098,0.03221288515406162,0.01680672268907563,0.01680672268907563,0.015406162464985995,0.014355742296918767,0.014005602240896359,0.01330532212885154,0.012955182072829132,71400000,0.44467787114845936,0.2710084033613445,0.14425770308123248,0.0700280112044818
MTL,2017,1,0,0,0,0,0.10763209589041096,0.08904109589041095,0.0821917808219178,0.07876712328767123,0.07876712328767123,0.07534246575342465,0.06164383561643835,0.056164383561643834,0.05342465753424658,0.05136986301369863,0.04794520547945205,0.038356164383561646,0.02671232876712329,0.01952054794520548,0.01643835616438356,0.015981739726027396,0.015068493150684932,0.0136986301369863,0.013013698630136987,0.013013698630136987,73000000,0.43639921917808217,0.297945205479452,0.148972602739726,0.0707762602739726
MTL,2018,0,0,0,0,0,0.10476190666666667,0.08666666666666667,0.08,0.07333333333333333,0.07333333333333333,0.06533333333333333,0.06166666666666667,0.06,0.052,0.05,0.028,0.019,0.016,0.01555556,0.014666666666666666,0.014166666666666666,0.013333333333333334,0.012166666666666666,0.011511106666666666,0.011511106666666666,75000000,0.4180952400000001,0.289,0.09322222666666666,0.06268888
MTL,2019,0,0,0,0,0,0.1320754716981132,0.09883198742138365,0.06918238993710692,0.06918238993710692,0.06666666666666667,0.05817610062893082,0.04905660377358491,0.04716981132075472,0.03962264150943396,0.03878406289308176,0.029559748427672956,0.02830188679245283,0.026415094339622643,0.023270440251572325,0.0220125786163522,0.020754716981132074,0.016352201257861635,0.014675056603773586,0.013836477987421384,0.011949685534591196,79500000,0.4359389056603773,0.23280922012578617,0.12955974842767295,0.07756813836477987
MTL,2020,1,0,0,0,0,0.12883435582822086,0.09640666257668712,0.07668711656441718,0.06748466257668712,0.06748466257668712,0.06503067484662577,0.05674846625766871,0.049079754601226995,0.046012269938650305,0.04294478527607362,0.04171779141104295,0.03865030674846626,0.03783230674846626,0.03190184049079755,0.029447852760736196,0.02883435582822086,0.022699386503067485,0.02147239263803681,0.018404907975460124,0.01717791411042945,81500000,0.43689746012269937,0.25981595092024534,0.1795500981595092,0.10858895705521472
MTL,2021,1,1,1,1,0,0.12883435582822086,0.09640666257668712,0.06748466257668712,0.06748466257668712,0.06748466257668712,0.06503067484662577,0.05337423312883435,0.05214723926380368,0.046012269938650305,0.04294478527607362,0.04294478527607362,0.04171779141104295,0.03987730061349693,0.03783230674846626,0.03680981595092025,0.03190184049079755,0.029447852760736196,0.022699386503067485,0.011349693251533743,0.011349693251533743,81500000,0.42769500613496936,0.2595092024539877,0.19918200000000003,0.10674846625766873
NJD,2012,1,1,1,1,0,0.1036806531881804,0.09331259720062209,0.09331259720062209,0.08087091757387248,0.0660964230171073,0.06220839813374806,0.060458786936236394,0.05287713841368585,0.04665629860031104,0.04510108864696734,0.04147227060653188,0.027993779160186624,0.02332814930015552,0.019440124416796267,0.014385692068429238,0.013996889580093312,0.013608087091757388,0.01166407465007776,0.010303265940902022,0.008942457231726283,64300000,0.4372731881804044,0.26730171073094866,0.1266200155520995,0.05851477449455677
NJD,2013,0,0,0,0,0,0.1036806531881804,0.09331259720062209,0.06998444790046657,0.0660964230171073,0.06220839813374806,0.060458786936236394,0.05287713841368585,0.04924832037325039,0.04665629860031104,0.04147227060653188,0.028771384136858476,0.027993779160186624,0.025660964230171075,0.02177293934681182,0.02021772939346812,0.014385692068429238,0.013996889580093312,0.013608087091757388,0.013102643856920684,0.012052877138413685,64300000,0.39528251944012444,0.2507128149300155,0.12441679626749612,0.06714618973561431
NJD,2014,0,0,0,0,0,0.08942457231726283,0.08553654743390357,0.07542768273716952,0.07387247278382582,0.06998444790046657,0.0660964230171073,0.06220839813374806,0.06220839813374806,0.05443234836702955,0.04924832037325039,0.04821150855365474,0.04665629860031104,0.04665629860031104,0.03110419906687403,0.02021772939346812,0.015552099533437015,0.014385692068429238,0.013063763608087092,0.012441679626749611,0.012052877138413685,64300000,0.3942457231726283,0.2941938880248834,0.19284603421461896,0.06749611197511664
NJD,2015,0,0,0,0,0,0.08333333333333333,0.07971014492753623,0.07246376811594203,0.07028985507246377,0.06884057971014493,0.057971014492753624,0.057971014492753624,0.050724637681159424,0.050724637681159424,0.04589372463768116,0.04492753623188406,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.013043478260869565,0.013043478260869565,0.012318840579710146,0.012210144927536233,0.01217391304347826,0.011594202898550725,69000000,0.3746376811594203,0.26328502898550726,0.16666666666666666,0.06134057971014493
