Unnamed: 0,year,name,team
2776,2011,claudegiroux,PHI
2777,2011,erikgustafsson,PHI
2778,2011,scotthartnell,PHI
2779,2011,benholmstrom,PHI
2780,2011,michaelleighton,PHI
2781,2011,villeleino,PHI
2782,2011,andrejmeszaros,PHI
2783,2011,andreasnodl,PHI
2784,2011,seanodonnell,PHI
2785,2011,darrollpowe,PHI
2786,2011,chrispronger,PHI
2787,2011,mikerichards,PHI
2788,2011,zacrinaldo,PHI
2789,2011,jodyshelley,PHI
2790,2011,dannysyvret,PHI
2791,2011,kimmotimonen,PHI
2792,2011,jamesvanriemsdyk,PHI
2793,2011,krisversteeg,PHI
2794,2011,mattwalker,PHI
2795,2011,ericwellwood,PHI
2796,2011,nikolaizherdev,PHI
2797,2012,sergeibobrovsky,PHI
2798,2012,marcandrebourdon,PHI
2799,2012,danielbriere,PHI
2800,2012,ilyabryzgalov,PHI
2801,2012,mattcarle,PHI
2802,2012,braydoncoburn,PHI
2803,2012,seancouturier,PHI
2804,2012,claudegiroux,PHI
2805,2012,nicklasgrossmann,PHI
2806,2012,erikgustafsson,PHI
2807,2012,scotthartnell,PHI
2808,2012,benholmstrom,PHI
2809,2012,jaromirjagr,PHI
2810,2012,pavelkubina,PHI
2811,2012,andreaslilja,PHI
2812,2012,brandonmanning,PHI
2813,2012,kevinmarshall,PHI
2814,2012,andrejmeszaros,PHI
2815,2012,andreasnodl,PHI
2816,2012,chrispronger,PHI
2817,2012,mattread,PHI
2818,2012,zacrinaldo,PHI
2819,2012,braydenschenn,PHI
2820,2012,tomsestito,PHI
2821,2012,jodyshelley,PHI
2822,2012,waynesimmonds,PHI
2823,2012,maximetalbot,PHI
2824,2012,kimmotimonen,PHI
2825,2012,jamesvanriemsdyk,PHI
2826,2012,jakubvoracek,PHI
2827,2012,mattwalker,PHI
2828,2012,ericwellwood,PHI
2829,2012,harryzolnierczyk,PHI
2830,2013,jasonakeson,PHI
2831,2013,brianboucher,PHI
2832,2013,danielbriere,PHI
2833,2013,ilyabryzgalov,PHI
2834,2013,braydoncoburn,PHI
2835,2013,seancouturier,PHI
2836,2013,ruslanfedotenko,PHI
2837,2013,kurtisfoster,PHI
2838,2013,simongagne,PHI
2839,2013,brunogervais,PHI
2840,2013,claudegiroux,PHI
2841,2013,nicklasgrossmann,PHI
2842,2013,erikgustafsson,PHI
2843,2013,adamhall,PHI
2844,2013,scotthartnell,PHI
2845,2013,kenthuskins,PHI
2846,2013,mikeknuble,PHI
2847,2013,matthewkonan,PHI
2848,2013,scottlaughton,PHI
2849,2013,oliverlauridsen,PHI
2850,2013,michaelleighton,PHI
2851,2013,andreaslilja,PHI
2852,2013,brandonmanning,PHI
2853,2013,stevemason,PHI
2854,2013,tyemcginn,PHI
2855,2013,andrejmeszaros,PHI
2856,2013,mattread,PHI
2857,2013,zacrinaldo,PHI
2858,2013,jayrosehill,PHI
2859,2013,braydenschenn,PHI
2860,2013,lukeschenn,PHI
2861,2013,tomsestito,PHI
2862,2013,jodyshelley,PHI
2863,2013,waynesimmonds,PHI
2864,2013,maximetalbot,PHI
2865,2013,kimmotimonen,PHI
2866,2013,jakubvoracek,PHI
2867,2013,ericwellwood,PHI
2868,2013,harryzolnierczyk,PHI
2869,2014,jasonakeson,PHI
2870,2014,braydoncoburn,PHI
2871,2014,seancouturier,PHI
2872,2014,stevedownie,PHI
2873,2014,rayemery,PHI
2874,2014,halgill,PHI
2875,2014,claudegiroux,PHI
2876,2014,nicklasgrossmann,PHI
2877,2014,erikgustafsson,PHI
2878,2014,adamhall,PHI
2879,2014,scotthartnell,PHI
2880,2014,calheeter,PHI
2881,2014,vincentlecavalier,PHI
2882,2014,andrewmacdonald,PHI
2883,2014,stevemason,PHI
2884,2014,tyemcginn,PHI
2885,2014,andrejmeszaros,PHI
2886,2014,krisnewbury,PHI
2887,2014,michaelraffl,PHI
2888,2014,mattread,PHI
2889,2014,zacrinaldo,PHI
2890,2014,jayrosehill,PHI
2891,2014,braydenschenn,PHI
2892,2014,lukeschenn,PHI
2893,2014,waynesimmonds,PHI
2894,2014,markstreit,PHI
2895,2014,maximetalbot,PHI
2896,2014,kimmotimonen,PHI
2897,2014,chrisvandevelde,PHI
2898,2014,jakubvoracek,PHI
2899,2015,jasonakeson,PHI
2900,2015,markalt,PHI
2901,2015,pierreedouardbellemare,PHI
2902,2015,braydoncoburn,PHI
2903,2015,carlocolaiacovo,PHI
2904,2015,nickcousins,PHI
2905,2015,seancouturier,PHI
2906,2015,michaeldelzotto,PHI
2907,2015,rayemery,PHI
2908,2015,claudegiroux,PHI
2909,2015,shaynegostisbehere,PHI
2910,2015,nicklasgrossmann,PHI
2911,2015,blairjones,PHI
2912,2015,scottlaughton,PHI
2913,2015,oliverlauridsen,PHI
2914,2015,vincentlecavalier,PHI
2915,2015,andrewmacdonald,PHI
2916,2015,brandonmanning,PHI
2917,2015,stevemason,PHI
2918,2015,michaelraffl,PHI
2919,2015,mattread,PHI
2920,2015,zacrinaldo,PHI
2921,2015,braydenschenn,PHI
2922,2015,lukeschenn,PHI
2923,2015,nickschultz,PHI
2924,2015,waynesimmonds,PHI
2925,2015,petrstraka,PHI
2926,2015,markstreit,PHI
2927,2015,rjumberger,PHI
2928,2015,chrisvandevelde,PHI
2929,2015,jakubvoracek,PHI
2930,2015,ryanwhite,PHI
2931,2015,robzepp,PHI
2932,2016,pierreedouardbellemare,PHI
2933,2016,nickcousins,PHI
2934,2016,seancouturier,PHI
2935,2016,michaeldelzotto,PHI
2936,2016,samgagner,PHI
2937,2016,claudegiroux,PHI
2938,2016,shaynegostisbehere,PHI
2939,2016,radkogudas,PHI
2940,2016,scottlaughton,PHI
2941,2016,vincentlecavalier,PHI
2942,2016,taylorleier,PHI
2943,2016,andrewmacdonald,PHI
2944,2016,brandonmanning,PHI
2945,2016,stevemason,PHI
2946,2016,colinmcdonald,PHI
2947,2016,evgenymedvedev,PHI
2948,2016,michalneuvirth,PHI
2949,2016,michaelraffl,PHI
2950,2016,mattread,PHI
2951,2016,braydenschenn,PHI
2952,2016,lukeschenn,PHI
2953,2016,nickschultz,PHI
2954,2016,waynesimmonds,PHI
2955,2016,markstreit,PHI
2956,2016,rjumberger,PHI
2957,2016,chrisvandevelde,PHI
2958,2016,jakubvoracek,PHI
2959,2016,jordanweal,PHI
2960,2016,ryanwhite,PHI
2961,2017,pierreedouardbellemare,PHI
2962,2017,nickcousins,PHI
2963,2017,seancouturier,PHI
2964,2017,michaeldelzotto,PHI
2965,2017,valtterifilppula,PHI
2966,2017,claudegiroux,PHI
2967,2017,boydgordon,PHI
2968,2017,shaynegostisbehere,PHI
2969,2017,radkogudas,PHI
2970,2017,roberthagg,PHI
2971,2017,traviskonecny,PHI
2972,2017,scottlaughton,PHI
2973,2017,taylorleier,PHI
2974,2017,romanlyubimov,PHI
2975,2017,andrewmacdonald,PHI
2976,2017,brandonmanning,PHI
2977,2017,stevemason,PHI
2978,2017,colinmcdonald,PHI
2979,2017,samuelmorin,PHI
2980,2017,michalneuvirth,PHI
2981,2017,ivanprovorov,PHI
2982,2017,michaelraffl,PHI
2983,2017,mattread,PHI
2984,2017,braydenschenn,PHI
2985,2017,nickschultz,PHI
2986,2017,waynesimmonds,PHI
2987,2017,anthonystolarz,PHI
2988,2017,markstreit,PHI
2989,2017,chrisvandevelde,PHI
2990,2017,mikevecchione,PHI
2991,2017,jakubvoracek,PHI
2992,2017,jordanweal,PHI
2993,2017,daleweise,PHI
2994,2018,markalt,PHI
2995,2018,seancouturier,PHI
2996,2018,brianelliott,PHI
2997,2018,valtterifilppula,PHI
2998,2018,claudegiroux,PHI
2999,2018,shaynegostisbehere,PHI
3000,2018,tyrellgoulbourne,PHI
3001,2018,radkogudas,PHI
3002,2018,roberthagg,PHI
3003,2018,traviskonecny,PHI
3004,2018,scottlaughton,PHI
3005,2018,jorilehtera,PHI
3006,2018,taylorleier,PHI
3007,2018,oskarlindblom,PHI
3008,2018,alexlyon,PHI
3009,2018,andrewmacdonald,PHI
3010,2018,brandonmanning,PHI
3011,2018,danickmartel,PHI
3012,2018,samuelmorin,PHI
3013,2018,petrmrazek,PHI
3014,2018,michalneuvirth,PHI
3015,2018,willoneill,PHI
3016,2018,johnnyoduya,PHI
3017,2018,nolanpatrick,PHI
3018,2018,ivanprovorov,PHI
3019,2018,michaelraffl,PHI
3020,2018,mattread,PHI
3021,2018,travissanheim,PHI
3022,2018,waynesimmonds,PHI
3023,2018,jakubvoracek,PHI
3024,2018,jordanweal,PHI
3025,2018,daleweise,PHI
3026,2019,nicolasaubekubel,PHI
3027,2019,justinbailey,PHI
3028,2019,seancouturier,PHI
3029,2019,brianelliott,PHI
3030,2019,christianfolin,PHI
3031,2019,markfriedman,PHI
3032,2019,claudegiroux,PHI
3033,2019,shaynegostisbehere,PHI
3034,2019,tyrellgoulbourne,PHI
3035,2019,radkogudas,PHI
3036,2019,roberthagg,PHI
3037,2019,carterhart,PHI
3038,2019,ryanhartman,PHI
3039,2019,corbanknight,PHI
3040,2019,traviskonecny,PHI
3041,2019,scottlaughton,PHI
3042,2019,jorilehtera,PHI
3043,2019,oskarlindblom,PHI
3044,2019,alexlyon,PHI
3045,2019,andrewmacdonald,PHI
3046,2019,mikemckenna,PHI
3047,2019,samuelmorin,PHI
3048,2019,philippemyers,PHI
3049,2019,michalneuvirth,PHI
3050,2019,nolanpatrick,PHI
3051,2019,calvinpickard,PHI
3052,2019,ivanprovorov,PHI
3053,2019,michaelraffl,PHI
3054,2019,travissanheim,PHI
3055,2019,waynesimmonds,PHI
3056,2019,anthonystolarz,PHI
3057,2019,camtalbot,PHI
3058,2019,jamesvanriemsdyk,PHI
3059,2019,philvarone,PHI
3060,2019,jakubvoracek,PHI
3061,2019,mikhailvorobyov,PHI
3062,2019,jordanweal,PHI
3063,2019,daleweise,PHI
3064,2020,andyandreoff,PHI
3065,2020,nicolasaubekubel,PHI
3066,2020,justinbraun,PHI
3067,2020,connorbunnaman,PHI
3068,2020,seancouturier,PHI
3069,2020,brianelliott,PHI
3070,2020,joelfarabee,PHI
3071,2020,markfriedman,PHI
3072,2020,morganfrost,PHI
3073,2020,claudegiroux,PHI
3074,2020,shaynegostisbehere,PHI
3075,2020,derekgrant,PHI
3076,2020,roberthagg,PHI
3077,2020,carterhart,PHI
3078,2020,kevinhayes,PHI
3079,2020,davidkase,PHI
3080,2020,traviskonecny,PHI
3081,2020,scottlaughton,PHI
3082,2020,oskarlindblom,PHI
3083,2020,alexlyon,PHI
3084,2020,samuelmorin,PHI
3085,2020,philippemyers,PHI
3086,2020,mattniskanen,PHI
3087,2020,tylerpitlick,PHI
3088,2020,ivanprovorov,PHI
3089,2020,michaelraffl,PHI
3090,2020,germanrubtsov,PHI
3091,2020,travissanheim,PHI
3092,2020,chrisstewart,PHI
3093,2020,natethompson,PHI
3094,2020,carsentwarynski,PHI
3095,2020,jamesvanriemsdyk,PHI
3096,2020,jakubvoracek,PHI
3097,2020,mikhailvorobyov,PHI
3098,2021,wadeallison,PHI
3099,2021,andyandreoff,PHI
3100,2021,nicolasaubekubel,PHI
3101,2021,justinbraun,PHI
3102,2021,connorbunnaman,PHI
3103,2021,jacksoncates,PHI
3104,2021,seancouturier,PHI
3105,2021,brianelliott,PHI
3106,2021,joelfarabee,PHI
3107,2021,markfriedman,PHI
3108,2021,morganfrost,PHI
3109,2021,claudegiroux,PHI
3110,2021,shaynegostisbehere,PHI
3111,2021,erikgustafsson,PHI
3112,2021,roberthagg,PHI
3113,2021,carterhart,PHI
3114,2021,kevinhayes,PHI
3115,2021,davidkase,PHI
3116,2021,traviskonecny,PHI
3117,2021,tannerlaczynski,PHI
3118,2021,scottlaughton,PHI
3119,2021,oskarlindblom,PHI
3120,2021,alexlyon,PHI
3121,2021,samuelmorin,PHI
3122,2021,philippemyers,PHI
3123,2021,nolanpatrick,PHI
3124,2021,nateprosser,PHI
3125,2021,ivanprovorov,PHI
3126,2021,michaelraffl,PHI
3127,2021,travissanheim,PHI
3128,2021,maksimsushko,PHI
3129,2021,carsentwarynski,PHI
3130,2021,jamesvanriemsdyk,PHI
3131,2021,jakubvoracek,PHI
3132,2021,cameronyork,PHI
3133,2021,yegorzamula,PHI
3134,2007,colbyarmstrong,PIT
3135,2007,ericcairns,PIT
3136,2007,erikchristensen,PIT
3137,2007,sidneycrosby,PIT
3138,2007,mickidupont,PIT
3139,2007,markeaton,PIT
3140,2007,nilsekman,PIT
3141,2007,marcandrefleury,PIT
3142,2007,sergeigonchar,PIT
3143,2007,joelkwiatkowski,PIT
3144,2007,georgeslaraque,PIT
3145,2007,johnleclair,PIT
3146,2007,krisletang,PIT
3147,2007,evgenimalkin,PIT
3148,2007,ryanmalone,PIT
3149,2007,josefmelichar,PIT
3150,2007,dominicmoore,PIT
3151,2007,alainnasreddine,PIT
3152,2007,brooksorpik,PIT
3153,2007,michelouellet,PIT
3154,2007,ronaldpetrovicky,PIT
3155,2007,markrecchi,PIT
3156,2007,garyroberts,PIT
3157,2007,andreroy,PIT
3158,2007,jarkkoruutu,PIT
3159,2007,robscuderi,PIT
3160,2007,jordanstaal,PIT
3161,2007,karlstewart,PIT
3162,2007,maximetalbot,PIT
3163,2007,jocelynthibault,PIT
3164,2007,christhorburn,PIT
3165,2007,noahwelch,PIT
3166,2007,ryanwhitney,PIT
3167,2008,colbyarmstrong,PIT
3168,2008,krisbeech,PIT
3169,2008,timbrent,PIT
3170,2008,erikchristensen,PIT
3171,2008,tyconklin,PIT
3172,2008,sidneycrosby,PIT
3173,2008,pascaldupuis,PIT
3174,2008,markeaton,PIT
3175,2008,jonathanfilewich,PIT
3176,2008,marcandrefleury,PIT
3177,2008,halgill,PIT
3178,2008,alexgoligoski,PIT
3179,2008,sergeigonchar,PIT
3180,2008,adamhall,PIT
3181,2008,marianhossa,PIT
3182,2008,connorjames,PIT
3183,2008,tylerkennedy,PIT
3184,2008,georgeslaraque,PIT
3185,2008,krisletang,PIT
3186,2008,evgenimalkin,PIT
3187,2008,ryanmalone,PIT
3188,2008,chrisminard,PIT
3189,2008,alainnasreddine,PIT
3190,2008,brooksorpik,PIT
3191,2008,markrecchi,PIT
3192,2008,garyroberts,PIT
3193,2008,jarkkoruutu,PIT
3194,2008,danysabourin,PIT
3195,2008,robscuderi,PIT
3196,2008,nathansmith,PIT
3197,2008,jordanstaal,PIT
3198,2008,ryanstone,PIT
3199,2008,darrylsydor,PIT
3200,2008,petrsykora,PIT
3201,2008,jefftaffe,PIT
3202,2008,maximetalbot,PIT
3203,2008,ryanwhitney,PIT
3204,2009,craigadams,PIT
3205,2009,paulbissonnette,PIT
3206,2009,philippeboucher,PIT
3207,2009,lucacaputi,PIT
3208,2009,mattcooke,PIT
3209,2009,sidneycrosby,PIT
3210,2009,johncurry,PIT
3211,2009,pascaldupuis,PIT
3212,2009,markeaton,PIT
3213,2009,ruslanfedotenko,PIT
3214,2009,marcandrefleury,PIT
3215,2009,mathieugaron,PIT
3216,2009,halgill,PIT
3217,2009,ericgodard,PIT
3218,2009,alexgoligoski,PIT
3219,2009,sergeigonchar,PIT
3220,2009,billguerin,PIT
3221,2009,connorjames,PIT
3222,2009,dustinjeffrey,PIT
3223,2009,tylerkennedy,PIT
3224,2009,chriskunitz,PIT
3225,2009,krisletang,PIT
3226,2009,benlovejoy,PIT
3227,2009,evgenimalkin,PIT
3228,2009,chrisminard,PIT
3229,2009,brooksorpik,PIT
3230,2009,jannepesonen,PIT
3231,2009,danysabourin,PIT
3232,2009,miroslavsatan,PIT
3233,2009,robscuderi,PIT
3234,2009,jordanstaal,PIT
3235,2009,ryanstone,PIT
3236,2009,darrylsydor,PIT
3237,2009,petrsykora,PIT
3238,2009,jefftaffe,PIT
3239,2009,maximetalbot,PIT
3240,2009,billthomas,PIT
3241,2009,timwallace,PIT
3242,2009,ryanwhitney,PIT
3243,2009,mikezigomanis,PIT
3244,2010,craigadams,PIT
3245,2010,chrisbourque,PIT
3246,2010,lucacaputi,PIT
3247,2010,chrisconner,PIT
3248,2010,mattcooke,PIT
3249,2010,sidneycrosby,PIT
3250,2010,johncurry,PIT
3251,2010,pascaldupuis,PIT
3252,2010,markeaton,PIT
3253,2010,derykengelland,PIT
3254,2010,ruslanfedotenko,PIT
3255,2010,marcandrefleury,PIT
3256,2010,ericgodard,PIT
3257,2010,alexgoligoski,PIT
3258,2010,sergeigonchar,PIT
3259,2010,nateguenin,PIT
3260,2010,billguerin,PIT
3261,2010,dustinjeffrey,PIT
3262,2010,brentjohnson,PIT
3263,2010,nickjohnson,PIT
3264,2010,tylerkennedy,PIT
3265,2010,chriskunitz,PIT
3266,2010,jordanleopold,PIT
3267,2010,krisletang,PIT
3268,2010,markletestu,PIT
3269,2010,benlovejoy,PIT
3270,2010,evgenimalkin,PIT
3271,2010,jaymckee,PIT
3272,2010,brooksorpik,PIT
3273,2010,alexanderpechurski,PIT
3274,2010,alexeiponikarovsky,PIT
3275,2010,mikerupp,PIT
3276,2010,martinskoula,PIT
3277,2010,jordanstaal,PIT
3278,2010,maximetalbot,PIT
3279,2010,erictangradi,PIT
3280,2010,timwallace,PIT
3281,2011,craigadams,PIT
3282,2011,arronasham,PIT
3283,2011,mikecomrie,PIT
3284,2011,chrisconner,PIT
3285,2011,mattcooke,PIT
3286,2011,ryancraig,PIT
3287,2011,sidneycrosby,PIT
3288,2011,pascaldupuis,PIT
3289,2011,derykengelland,PIT
3290,2011,marcandrefleury,PIT
3291,2011,ericgodard,PIT
3292,2011,alexgoligoski,PIT
3293,2011,andrewhutchinson,PIT
3294,2011,dustinjeffrey,PIT
3295,2011,brentjohnson,PIT
3296,2011,nickjohnson,PIT
3297,2011,tylerkennedy,PIT
3298,2011,alexkovalev,PIT
3299,2011,chriskunitz,PIT
3300,2011,krisletang,PIT
3301,2011,markletestu,PIT
3302,2011,benlovejoy,PIT
3303,2011,evgenimalkin,PIT
3304,2011,paulmartin,PIT
3305,2011,zbynekmichalek,PIT
3306,2011,jamesneal,PIT
3307,2011,mattniskanen,PIT
3308,2011,brooksorpik,PIT
3309,2011,coreypotter,PIT
3310,2011,mikerupp,PIT
3311,2011,jordanstaal,PIT
3312,2011,brettsterling,PIT
3313,2011,brianstrait,PIT
3314,2011,maximetalbot,PIT
3315,2011,erictangradi,PIT
3316,2011,joevitale,PIT
3317,2011,timwallace,PIT
3318,2012,craigadams,PIT
3319,2012,arronasham,PIT
3320,2012,robertbortuzzo,PIT
3321,2012,mattcooke,PIT
3322,2012,sidneycrosby,PIT
3323,2012,simondespres,PIT
3324,2012,pascaldupuis,PIT
3325,2012,derykengelland,PIT
3326,2012,marcandrefleury,PIT
3327,2012,dustinjeffrey,PIT
3328,2012,brentjohnson,PIT
3329,2012,tylerkennedy,PIT
3330,2012,chriskunitz,PIT
3331,2012,krisletang,PIT
3332,2012,markletestu,PIT
3333,2012,benlovejoy,PIT
3334,2012,stevemacintyre,PIT
3335,2012,evgenimalkin,PIT
3336,2012,paulmartin,PIT
3337,2012,colinmcdonald,PIT
3338,2012,zbynekmichalek,PIT
3339,2012,jamesneal,PIT
3340,2012,mattniskanen,PIT
3341,2012,caloreilly,PIT
3342,2012,brooksorpik,PIT
3343,2012,richardpark,PIT
3344,2012,alexandrepicard,PIT
3345,2012,carlsneep,PIT
3346,2012,jordanstaal,PIT
3347,2012,brianstrait,PIT
3348,2012,stevesullivan,PIT
3349,2012,erictangradi,PIT
3350,2012,bradthiessen,PIT
3351,2012,joevitale,PIT
3352,2012,jasonwilliams,PIT
3353,2013,craigadams,PIT
3354,2013,beaubennett,PIT
3355,2013,robertbortuzzo,PIT
3356,2013,zachboychuk,PIT
3357,2013,mattcooke,PIT
3358,2013,sidneycrosby,PIT
3359,2013,simondespres,PIT
3360,2013,pascaldupuis,PIT
3361,2013,markeaton,PIT
3362,2013,derykengelland,PIT
3363,2013,marcandrefleury,PIT
3364,2013,tannerglass,PIT
3365,2013,jaromeiginla,PIT
3366,2013,dustinjeffrey,PIT
3367,2013,jussijokinen,PIT
3368,2013,tylerkennedy,PIT
3369,2013,chriskunitz,PIT
3370,2013,krisletang,PIT
3371,2013,benlovejoy,PIT
3372,2013,stevemacintyre,PIT
3373,2013,evgenimalkin,PIT
3374,2013,paulmartin,PIT
3375,2013,brendenmorrow,PIT
3376,2013,douglasmurray,PIT
3377,2013,jamesneal,PIT
3378,2013,mattniskanen,PIT
3379,2013,brooksorpik,PIT
3380,2013,dylanreese,PIT
3381,2013,trevorsmith,PIT
3382,2013,brandonsutter,PIT
3383,2013,erictangradi,PIT
3384,2013,joevitale,PIT
3385,2013,tomasvokoun,PIT
3386,2014,craigadams,PIT
3387,2014,beaubennett,PIT
3388,2014,robertbortuzzo,PIT
3389,2014,chrisconner,PIT
3390,2014,sidneycrosby,PIT
3391,2014,mattdagostini,PIT
3392,2014,simondespres,PIT
3393,2014,nickdrazenovic,PIT
3394,2014,briandumoulin,PIT
3395,2014,pascaldupuis,PIT
3396,2014,andrewebbett,PIT
3397,2014,derykengelland,PIT
3398,2014,marcandrefleury,PIT
3399,2014,briangibbons,PIT
3400,2014,tannerglass,PIT
3401,2014,marcelgoc,PIT
3402,2014,dustinjeffrey,PIT
3403,2014,jussijokinen,PIT
3404,2014,chuckkobasew,PIT
3405,2014,chriskunitz,PIT
3406,2014,krisletang,PIT
3407,2014,pierrelucletourneauleblond,PIT
3408,2014,ollimaatta,PIT
3409,2014,evgenimalkin,PIT
3410,2014,paulmartin,PIT
3411,2014,jaysonmegna,PIT
3412,2014,jamesneal,PIT
3413,2014,mattniskanen,PIT
3414,2014,brooksorpik,PIT
3415,2014,adampayerl,PIT
3416,2014,taylorpyatt,PIT
3417,2014,philipsamuelsson,PIT
3418,2014,robscuderi,PIT
3419,2014,zachsill,PIT
3420,2014,leestempniak,PIT
3421,2014,brandonsutter,PIT
3422,2014,joevitale,PIT
3423,2014,jeffzatkoff,PIT
3424,2014,harryzolnierczyk,PIT
3425,2015,craigadams,PIT
3426,2015,markarcobello,PIT
3427,2015,beaubennett,PIT
3428,2015,robertbortuzzo,PIT
3429,2015,taylorchorney,PIT
3430,2015,iancole,PIT
3431,2015,blakecomeau,PIT
3432,2015,sidneycrosby,PIT
3433,2015,simondespres,PIT
3434,2015,stevedownie,PIT
3435,2015,briandumoulin,PIT
3436,2015,pascaldupuis,PIT
3437,2015,andrewebbett,PIT
3438,2015,christianehrhoff,PIT
3439,2015,bobbyfarnham,PIT
3440,2015,marcandrefleury,PIT
3441,2015,marcelgoc,PIT
3442,2015,thomasgreiss,PIT
3443,2015,scottharrington,PIT
3444,2015,patrichornqvist,PIT
3445,2015,robklinkhammer,PIT
3446,2015,chriskunitz,PIT
3447,2015,maximlapierre,PIT
3448,2015,krisletang,PIT
3449,2015,benlovejoy,PIT
3450,2015,ollimaatta,PIT
3451,2015,evgenimalkin,PIT
3452,2015,paulmartin,PIT
3453,2015,jaysonmegna,PIT
3454,2015,davidperron,PIT
3455,2015,derrickpouliot,PIT
3456,2015,bryanrust,PIT
3457,2015,robscuderi,PIT
3458,2015,zachsill,PIT
3459,2015,nickspaling,PIT
3460,2015,brandonsutter,PIT
3461,2015,dominikuher,PIT
3462,2015,scottwilson,PIT
3463,2015,danielwinnik,PIT
3464,2015,jeffzatkoff,PIT
3465,2016,josharchibald,PIT
3466,2016,beaubennett,PIT
3467,2016,nickbonino,PIT
3468,2016,adamclendening,PIT
3469,2016,iancole,PIT
3470,2016,sidneycrosby,PIT
3471,2016,mattcullen,PIT
3472,2016,trevordaley,PIT
3473,2016,briandumoulin,PIT
3474,2016,pascaldupuis,PIT
3475,2016,bobbyfarnham,PIT
3476,2016,ericfehr,PIT
3477,2016,marcandrefleury,PIT
3478,2016,carlhagelin,PIT
3479,2016,patrichornqvist,PIT
3480,2016,philkessel,PIT
3481,2016,tomkuhnhackl,PIT
3482,2016,chriskunitz,PIT
3483,2016,krisletang,PIT
3484,2016,benlovejoy,PIT
3485,2016,ollimaatta,PIT
3486,2016,evgenimalkin,PIT
3487,2016,kaelmouillierat,PIT
3488,2016,mattmurray,PIT
3489,2016,davidperron,PIT
3490,2016,sergeiplotnikov,PIT
3491,2016,kevinporter,PIT
3492,2016,derrickpouliot,PIT
3493,2016,bryanrust,PIT
3494,2016,justinschultz,PIT
3495,2016,robscuderi,PIT
3496,2016,tomsestito,PIT
3497,2016,conorsheary,PIT
3498,2016,dominiksimon,PIT
3499,2016,danielsprong,PIT
3500,2016,oskarsundqvist,PIT
3501,2016,davidwarsofsky,PIT
3502,2016,scottwilson,PIT
3503,2016,jeffzatkoff,PIT
3504,2017,josharchibald,PIT
3505,2017,nickbonino,PIT
3506,2017,iancole,PIT
3507,2017,mikecondon,PIT
3508,2017,frankcorrado,PIT
3509,2017,sidneycrosby,PIT
3510,2017,mattcullen,PIT
3511,2017,trevordaley,PIT
3512,2017,jeansebastiendea,PIT
3513,2017,briandumoulin,PIT
3514,2017,ericfehr,PIT
3515,2017,marcandrefleury,PIT
3516,2017,camerongaunce,PIT
3517,2017,jakeguentzel,PIT
3518,2017,carlhagelin,PIT
3519,2017,ronhainsey,PIT
3520,2017,patrichornqvist,PIT
3521,2017,tristanjarry,PIT
3522,2017,philkessel,PIT
3523,2017,tomkuhnhackl,PIT
3524,2017,chriskunitz,PIT
3525,2017,krisletang,PIT
3526,2017,ollimaatta,PIT
3527,2017,evgenimalkin,PIT
3528,2017,mattmurray,PIT
3529,2017,stevenoleksy,PIT
3530,2017,kevinporter,PIT
3531,2017,derrickpouliot,PIT
3532,2017,carterrowney,PIT
3533,2017,chadruhwedel,PIT
3534,2017,bryanrust,PIT
3535,2017,justinschultz,PIT
3536,2017,tomsestito,PIT
3537,2017,conorsheary,PIT
3538,2017,dominiksimon,PIT
3539,2017,markstreit,PIT
3540,2017,oskarsundqvist,PIT
3541,2017,davidwarsofsky,PIT
3542,2017,scottwilson,PIT
3543,2018,josharchibald,PIT
3544,2018,zachastonreese,PIT
3545,2018,derickbrassard,PIT
3546,2018,iancole,PIT
3547,2018,frankcorrado,PIT
3548,2018,sidneycrosby,PIT
3549,2018,jeansebastiendea,PIT
3550,2018,caseydesmith,PIT
3551,2018,briandumoulin,PIT
3552,2018,jakeguentzel,PIT
3553,2018,carlhagelin,PIT
3554,2018,patrichornqvist,PIT
3555,2018,matthunwick,PIT
3556,2018,tristanjarry,PIT
3557,2018,joshjooris,PIT
3558,2018,philkessel,PIT
3559,2018,tomkuhnhackl,PIT
3560,2018,krisletang,PIT
3561,2018,ollimaatta,PIT
3562,2018,evgenimalkin,PIT
3563,2018,gregmckegg,PIT
3564,2018,mattmurray,PIT
3565,2018,anttiniemi,PIT
3566,2018,jamieoleksiak,PIT
3567,2018,ryanreaves,PIT
3568,2018,carterrowney,PIT
3569,2018,chadruhwedel,PIT
3570,2018,bryanrust,PIT
3571,2018,justinschultz,PIT
3572,2018,rileysheahan,PIT
3573,2018,conorsheary,PIT
3574,2018,dominiksimon,PIT
3575,2018,danielsprong,PIT
3576,2018,zachtrotman,PIT
3577,2018,scottwilson,PIT
3578,2019,zachastonreese,PIT
3579,2019,nickbjugstad,PIT
3580,2019,josephblandisi,PIT
3581,2019,teddyblueger,PIT
3582,2019,derickbrassard,PIT
3583,2019,sidneycrosby,PIT
3584,2019,mattcullen,PIT
3585,2019,jeansebastiendea,PIT
3586,2019,caseydesmith,PIT
3587,2019,briandumoulin,PIT
3588,2019,derekgrant,PIT
3589,2019,erikgudbranson,PIT
3590,2019,jakeguentzel,PIT
3591,2019,carlhagelin,PIT
3592,2019,patrichornqvist,PIT
3593,2019,tristanjarry,PIT
3594,2019,adamjohnson,PIT
3595,2019,jackjohnson,PIT
3596,2019,philkessel,PIT
3597,2019,krisletang,PIT
